"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2017-11-05","01:58:01","Clear","Dry","Dark","-30.8","8.8","2404","57232","8.8","10%","13.9","","Opened","2.699","1","Safe","Calm","0.0",
"2017-11-05","01:58:16","Clear","Dry","Dark","-30.7","8.8","2403","57232","8.8","10%","13.9","","Opened","2.640","1","Safe","Calm","0.0",
"2017-11-05","01:58:31","Clear","Dry","Dark","-30.9","8.8","2404","57232","8.8","10%","13.9","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","01:58:46","Clear","Dry","Dark","-31.0","8.7","2404","57232","8.7","10%","13.9","","Opened","2.628","1","Safe","Calm","0.0",
"2017-11-05","01:59:01","Clear","Dry","Dark","-31.0","8.7","2404","57232","8.7","10%","13.9","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","01:59:16","Clear","Dry","Dark","-30.9","8.7","2404","57232","8.7","10%","13.9","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","01:59:31","Clear","Dry","Dark","-31.1","8.7","2404","57232","8.7","10%","13.9","","Opened","2.818","1","Safe","Calm","0.0",
"2017-11-05","01:59:46","Clear","Dry","Dark","-30.9","8.6","2404","57232","8.6","10%","13.8","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:00:01","Clear","Dry","Dark","-30.9","8.6","2404","57232","8.6","10%","13.8","","Opened","2.639","1","Safe","Calm","0.0",
"2017-11-05","02:00:16","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.8","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:00:31","Clear","Dry","Dark","-30.5","8.6","2404","57232","8.6","10%","13.8","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:00:46","Clear","Dry","Dark","-30.3","8.6","2404","57232","8.6","10%","13.7","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:01:01","Clear","Dry","Dark","-30.2","8.6","2404","57232","8.6","10%","13.6","","Opened","2.723","1","Safe","Calm","0.0",
"2017-11-05","02:01:16","Clear","Dry","Dark","-30.3","8.6","2404","57232","8.6","10%","13.6","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:01:31","Clear","Dry","Dark","-30.3","8.6","2404","57232","8.6","10%","13.6","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:01:46","Clear","Dry","Dark","-30.5","8.7","2404","57232","8.7","10%","13.7","","Opened","2.638","1","Safe","Calm","0.0",
"2017-11-05","02:02:01","Clear","Dry","Dark","-30.2","8.7","2404","57232","8.7","10%","13.7","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:02:16","Clear","Dry","Dark","-30.7","8.7","2404","57232","8.7","10%","13.7","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:02:31","Clear","Dry","Dark","-30.8","8.6","2404","57232","8.6","10%","13.8","","Opened","2.727","1","Safe","Calm","0.0",
"2017-11-05","02:02:46","Clear","Dry","Dark","-30.7","8.6","2403","57232","8.6","10%","13.8","","Opened","2.639","1","Safe","Calm","0.0",
"2017-11-05","02:03:01","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.8","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:03:16","Clear","Dry","Dark","-30.8","8.6","2404","57232","8.6","10%","13.9","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:03:31","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.8","","Opened","2.632","1","Safe","Calm","0.0",
"2017-11-05","02:03:46","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.8","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:04:01","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.8","","Opened","2.698","1","Safe","Calm","0.0",
"2017-11-05","02:04:16","Clear","Dry","Dark","-30.5","8.6","2404","57232","8.6","10%","13.8","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:04:31","Clear","Dry","Dark","-29.9","8.6","2404","57232","8.6","10%","13.7","","Opened","2.639","1","Safe","Calm","0.0",
"2017-11-05","02:04:46","Clear","Dry","Dark","-29.5","8.7","2404","57232","8.7","10%","13.6","","Opened","2.636","1","Safe","Calm","0.0",
"2017-11-05","02:05:01","Clear","Dry","Dark","-30.5","8.7","2404","57232","8.7","10%","13.6","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:05:16","Clear","Dry","Dark","-30.3","8.8","2404","57232","8.8","10%","13.7","","Opened","2.632","1","Safe","Calm","0.0",
"2017-11-05","02:05:31","Clear","Dry","Dark","-30.6","8.8","2403","57232","8.8","10%","13.7","","Opened","2.711","1","Safe","Calm","0.0",
"2017-11-05","02:05:46","Clear","Dry","Dark","-30.2","8.8","2404","57232","8.8","10%","13.7","","Opened","2.630","1","Safe","Calm","0.0",
"2017-11-05","02:06:01","Clear","Dry","Dark","-30.2","8.8","2404","57232","8.8","10%","13.6","Heating UP","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:06:16","Clear","Dry","Dark","-30.3","8.9","2406","57232","8.9","11%","13.6","Heating UP","Opened","2.629","1","Safe","Calm","0.0",
"2017-11-05","02:06:31","Clear","Dry","Dark","-30.2","8.9","2432","57232","8.9","12%","13.6","Heating UP","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:06:46","Clear","Dry","Dark","-30.0","9.0","2432","57232","9.0","13%","13.7","","Opened","2.638","1","Safe","Calm","0.0",
"2017-11-05","02:07:01","Clear","Dry","Dark","-30.3","9.0","2432","57232","9.0","13%","13.8","","Opened","2.723","1","Safe","Calm","0.0",
"2017-11-05","02:07:16","Clear","Dry","Dark","-30.2","9.1","2432","57232","9.1","13%","13.9","","Opened","2.630","1","Safe","Calm","0.0",
"2017-11-05","02:07:31","Clear","Dry","Dark","-30.2","9.1","2432","57232","9.1","13%","14.0","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:07:46","Clear","Dry","Dark","-30.3","9.2","2432","57232","9.2","13%","14.0","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:08:01","Clear","Dry","Dark","-30.7","9.2","2432","57232","9.2","13%","14.1","","Opened","2.652","1","Safe","Calm","0.0",
"2017-11-05","02:08:16","Clear","Dry","Dark","-30.7","9.2","2432","57232","9.2","13%","14.3","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:08:31","Clear","Dry","Dark","-31.0","9.2","2432","57232","9.2","13%","14.5","","Opened","2.722","1","Safe","Calm","0.0",
"2017-11-05","02:08:46","Clear","Dry","Dark","-31.1","9.2","2432","57232","9.2","13%","14.7","Heating DOWN","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:09:01","Clear","Dry","Dark","-30.9","9.1","2432","57232","9.1","12%","14.6","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:09:16","Clear","Dry","Dark","-30.6","9.1","2432","57232","9.1","12%","14.6","Heating DOWN","Opened","2.629","1","Safe","Calm","0.0",
"2017-11-05","02:09:31","Clear","Dry","Dark","-30.3","9.2","2406","57232","9.2","11%","14.5","","Opened","2.637","1","Safe","Calm","0.0",
"2017-11-05","02:09:46","Clear","Dry","Dark","-30.9","9.2","2406","57232","9.2","11%","14.4","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:10:01","Clear","Dry","Dark","-30.8","9.2","2406","57232","9.2","11%","14.4","","Opened","2.719","1","Safe","Calm","0.0",
"2017-11-05","02:10:16","Clear","Dry","Dark","-31.1","9.2","2407","57232","9.2","11%","14.3","","Opened","2.630","1","Safe","Calm","0.0",
"2017-11-05","02:10:31","Clear","Dry","Dark","-31.1","9.1","2406","57232","9.1","11%","14.4","","Opened","2.641","1","Safe","Calm","0.0",
"2017-11-05","02:10:46","Clear","Dry","Dark","-31.0","9.1","2406","57232","9.1","11%","14.4","","Opened","2.638","1","Safe","Calm","0.0",
"2017-11-05","02:11:01","Clear","Dry","Dark","-30.9","9.1","2406","57232","9.1","11%","14.4","","Opened","2.646","1","Safe","Calm","0.0",
"2017-11-05","02:11:16","Clear","Dry","Dark","-31.0","9.1","2406","57232","9.1","11%","14.5","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:11:31","Clear","Dry","Dark","-31.0","9.1","2404","57232","9.1","10%","14.5","","Opened","2.781","1","Safe","Calm","0.0",
"2017-11-05","02:11:46","Clear","Dry","Dark","-31.0","9.1","2404","57232","9.1","10%","14.5","","Opened","2.648","1","Safe","Calm","0.0",
"2017-11-05","02:12:01","Clear","Dry","Dark","-31.1","9.0","2403","57232","9.0","10%","14.5","","Opened","2.644","1","Safe","Calm","0.0",
"2017-11-05","02:12:16","Clear","Dry","Dark","-30.8","9.0","2404","57232","9.0","10%","14.4","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:12:31","Clear","Dry","Dark","-31.0","9.0","2404","57232","9.0","10%","14.4","","Opened","2.638","1","Safe","Calm","0.0",
"2017-11-05","02:12:46","Clear","Dry","Dark","-30.8","9.0","2403","57232","9.0","10%","14.3","","Opened","2.637","1","Safe","Calm","0.0",
"2017-11-05","02:13:01","Clear","Dry","Dark","-30.6","9.0","2404","57232","9.0","10%","14.2","","Opened","2.711","1","Safe","Calm","0.0",
"2017-11-05","02:13:16","Clear","Dry","Dark","-31.0","9.0","2403","57232","9.0","10%","14.2","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:13:31","Clear","Dry","Dark","-30.9","8.9","2403","57232","8.9","10%","14.2","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:13:46","Clear","Dry","Dark","-30.8","8.9","2404","57232","8.9","10%","14.2","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:14:01","Clear","Dry","Dark","-30.7","8.9","2403","57232","8.9","10%","14.1","","Opened","2.681","1","Safe","Calm","0.0",
"2017-11-05","02:14:16","Clear","Dry","Dark","-30.9","8.9","2404","57232","8.9","10%","14.0","","Opened","2.637","1","Safe","Calm","0.0",
"2017-11-05","02:14:31","Clear","Dry","Dark","-30.7","8.9","2403","57232","8.9","10%","13.9","","Opened","2.719","1","Safe","Calm","0.0",
"2017-11-05","02:14:46","Clear","Dry","Dark","-30.7","8.9","2404","57232","8.9","10%","13.9","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:15:01","Clear","Dry","Dark","-30.7","8.9","2403","57232","8.9","10%","13.9","","Opened","2.641","1","Safe","Calm","0.0",
"2017-11-05","02:15:16","Clear","Dry","Dark","-30.8","8.9","2404","57232","8.9","10%","13.9","","Opened","2.642","1","Safe","Calm","0.0",
"2017-11-05","02:15:31","Clear","Dry","Dark","-30.9","8.9","2404","57232","8.9","10%","13.9","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:15:46","Clear","Dry","Dark","-30.9","8.8","2404","57232","8.8","10%","14.0","","Opened","2.636","1","Safe","Calm","0.0",
"2017-11-05","02:16:01","Clear","Dry","Dark","-30.8","8.8","2403","57232","8.8","10%","14.0","","Opened","2.720","1","Safe","Calm","0.0",
"2017-11-05","02:16:16","Clear","Dry","Dark","-31.0","8.8","2403","57232","8.8","10%","14.0","","Opened","2.629","1","Safe","Calm","0.0",
"2017-11-05","02:16:31","Clear","Dry","Dark","-31.1","8.8","2403","57232","8.8","10%","14.1","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:16:46","Clear","Dry","Dark","-30.9","8.7","2403","57232","8.7","10%","14.0","","Opened","2.667","1","Safe","Calm","0.0",
"2017-11-05","02:17:01","Clear","Dry","Dark","-30.8","8.7","2404","57232","8.7","10%","14.0","","Opened","2.632","1","Safe","Calm","0.0",
"2017-11-05","02:17:16","Clear","Dry","Dark","-30.9","8.7","2403","57232","8.7","10%","14.1","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:17:31","Clear","Dry","Dark","-30.8","8.6","2403","57232","8.6","10%","14.0","","Opened","2.715","1","Safe","Calm","0.0",
"2017-11-05","02:17:46","Clear","Dry","Dark","-30.6","8.6","2403","57232","8.6","10%","14.0","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:18:01","Clear","Dry","Dark","-30.7","8.6","2403","57232","8.6","10%","13.9","","Opened","2.644","1","Safe","Calm","0.0",
"2017-11-05","02:18:16","Clear","Dry","Dark","-30.1","8.6","2403","57232","8.6","10%","13.9","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:18:31","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.9","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:18:46","Clear","Dry","Dark","-30.8","8.6","2404","57232","8.6","10%","13.9","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:19:01","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.9","","Opened","2.739","1","Safe","Calm","0.0",
"2017-11-05","02:19:16","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","14.0","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:19:31","Clear","Dry","Dark","-30.9","8.6","2404","57232","8.6","10%","14.0","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:19:46","Clear","Dry","Dark","-30.5","8.6","2404","57232","8.6","10%","14.0","","Opened","2.632","1","Safe","Calm","0.0",
"2017-11-05","02:20:01","Clear","Dry","Dark","-30.8","8.5","2404","57232","8.5","10%","14.0","","Opened","2.636","1","Safe","Calm","0.0",
"2017-11-05","02:20:16","Clear","Dry","Dark","-30.5","8.5","2404","57232","8.5","10%","13.9","","Opened","2.642","1","Safe","Calm","0.0",
"2017-11-05","02:20:31","Clear","Dry","Dark","-30.5","8.5","2404","57232","8.5","10%","13.9","","Opened","2.725","1","Safe","Calm","0.0",
"2017-11-05","02:20:46","Clear","Dry","Dark","-30.7","8.5","2404","57232","8.5","10%","13.9","","Opened","2.632","1","Safe","Calm","0.0",
"2017-11-05","02:21:01","Clear","Dry","Dark","-30.7","8.5","2404","57232","8.5","10%","13.8","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:21:16","Clear","Dry","Dark","-30.8","8.5","2404","57232","8.5","10%","13.7","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:21:31","Clear","Dry","Dark","-30.9","8.6","2404","57232","8.6","10%","13.8","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:21:46","Clear","Dry","Dark","-30.8","8.5","2404","57232","8.5","10%","13.8","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:22:01","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.8","","Opened","2.726","1","Safe","Calm","0.0",
"2017-11-05","02:22:16","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.8","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:22:31","Clear","Dry","Dark","-30.8","8.6","2404","57232","8.6","10%","13.8","","Opened","2.641","1","Safe","Calm","0.0",
"2017-11-05","02:22:46","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.7","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:23:01","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.6","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:23:16","Clear","Dry","Dark","-30.8","8.6","2404","57232","8.6","10%","13.6","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:23:31","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.5","","Opened","2.723","1","Safe","Calm","0.0",
"2017-11-05","02:23:46","Clear","Dry","Dark","-30.8","8.6","2404","57232","8.6","10%","13.5","","Opened","2.636","1","Safe","Calm","0.0",
"2017-11-05","02:24:01","Clear","Dry","Dark","-30.5","8.6","2405","57232","8.6","10%","13.4","Heating UP","Opened","2.630","1","Safe","Calm","0.0",
"2017-11-05","02:24:16","Clear","Dry","Dark","-30.6","8.6","2406","57232","8.6","11%","13.5","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:24:31","Clear","Dry","Dark","-30.6","8.7","2406","57232","8.7","11%","13.6","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:24:46","Clear","Dry","Dark","-30.4","8.7","2406","57232","8.7","11%","13.5","Heating UP","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:25:01","Clear","Dry","Dark","-30.6","8.7","2432","57232","8.7","12%","13.6","","Opened","2.724","1","Safe","Calm","0.0",
"2017-11-05","02:25:16","Clear","Dry","Dark","-30.8","8.7","2432","57232","8.7","12%","13.8","","Opened","2.630","1","Safe","Calm","0.0",
"2017-11-05","02:25:31","Clear","Dry","Dark","-30.7","8.7","2432","57232","8.7","12%","13.9","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:25:46","Clear","Dry","Dark","-30.9","8.7","2432","57232","8.7","12%","14.0","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:26:01","Clear","Dry","Dark","-30.9","8.7","2432","57232","8.7","12%","14.2","Heating DOWN","Opened","2.640","1","Safe","Calm","0.0",
"2017-11-05","02:26:16","Clear","Dry","Dark","-30.9","8.7","2406","57232","8.7","11%","14.2","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:26:31","Clear","Dry","Dark","-30.8","8.7","2404","57232","8.7","10%","14.3","","Opened","2.728","1","Safe","Calm","0.0",
"2017-11-05","02:26:46","Clear","Dry","Dark","-30.7","8.7","2404","57232","8.7","10%","14.2","","Opened","2.632","1","Safe","Calm","0.0",
"2017-11-05","02:27:01","Clear","Dry","Dark","-30.8","8.7","2404","57232","8.7","10%","14.2","","Opened","2.636","1","Safe","Calm","0.0",
"2017-11-05","02:27:16","Clear","Dry","Dark","-30.8","8.7","2403","57232","8.7","10%","14.2","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:27:31","Clear","Dry","Dark","-30.9","8.6","2403","57232","8.6","10%","14.1","","Opened","2.640","1","Safe","Calm","0.0",
"2017-11-05","02:27:46","Clear","Dry","Dark","-31.0","8.6","2404","57232","8.6","10%","14.1","","Opened","2.639","1","Safe","Calm","0.0",
"2017-11-05","02:28:01","Clear","Dry","Dark","-31.1","8.6","2404","57232","8.6","10%","14.2","","Opened","2.707","1","Safe","Calm","0.0",
"2017-11-05","02:28:16","Clear","Dry","Dark","-31.0","8.5","2403","57232","8.5","10%","14.2","","Opened","2.637","1","Safe","Calm","0.0",
"2017-11-05","02:28:31","Clear","Dry","Dark","-30.9","8.5","2403","57232","8.5","10%","14.2","","Opened","2.636","1","Safe","Calm","0.0",
"2017-11-05","02:28:46","Clear","Dry","Dark","-31.0","8.5","2403","57232","8.5","10%","14.2","","Opened","2.637","1","Safe","Calm","0.0",
"2017-11-05","02:29:01","Clear","Dry","Dark","-30.7","8.4","2403","57232","8.4","10%","14.1","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:29:16","Clear","Dry","Dark","-30.5","8.4","2404","57232","8.4","10%","14.0","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:29:31","Clear","Dry","Dark","-30.4","8.4","2404","57232","8.4","10%","13.9","","Opened","2.709","1","Safe","Calm","0.0",
"2017-11-05","02:29:46","Clear","Dry","Dark","-30.3","8.5","2404","57232","8.5","10%","13.8","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:30:01","Clear","Dry","Dark","-30.2","8.5","2404","57232","8.5","10%","13.7","","Opened","2.644","1","Safe","Calm","0.0",
"2017-11-05","02:30:16","Clear","Dry","Dark","-30.4","8.5","2404","57232","8.5","10%","13.7","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:30:31","Clear","Dry","Dark","-30.5","8.5","2404","57232","8.5","10%","13.6","","Opened","2.639","1","Safe","Calm","0.0",
"2017-11-05","02:30:46","Clear","Dry","Dark","-30.2","8.6","2404","57232","8.6","10%","13.6","","Opened","2.635","1","Safe","Calm","0.0",
"2017-11-05","02:31:01","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.6","","Opened","2.727","1","Safe","Calm","0.0",
"2017-11-05","02:31:16","Clear","Dry","Dark","-30.6","8.6","2404","57232","8.6","10%","13.7","","Opened","2.631","1","Safe","Calm","0.0",
"2017-11-05","02:31:31","Clear","Dry","Dark","-30.7","8.6","2404","57232","8.6","10%","13.7","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:31:46","Clear","Dry","Dark","-30.5","8.6","2404","57232","8.6","10%","13.7","","Opened","2.630","1","Safe","Calm","0.0",
"2017-11-05","02:32:01","Clear","Dry","Dark","-30.6","8.5","2404","57232","8.5","10%","13.8","","Opened","2.633","1","Safe","Calm","0.0",
"2017-11-05","02:32:16","Clear","Dry","Dark","-30.8","8.5","2404","57232","8.5","10%","13.8","","Opened","2.634","1","Safe","Calm","0.0",
"2017-11-05","02:32:31","Clear","Dry","Dark","-30.8","8.5","2404","57232","8.5","10%","13.8","","Opened","2.720","1","Safe","Calm","0.0",
"2017-11-05","02:32:46","Clear","Dry","Dark","-30.8","8.5","2403","57232","8.5","10%","13.9","","Opened","2.640","1","Safe","Calm","0.0",
"2017-11-05","02:33:01","Clear","Dry","Dark","-30.7","8.4","2404","57232","8.4","10%","13.9","","Opened","2.635","1","Safe","Calm","0.0",
